,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
164,0.01562943458557129,0.00033564342322435806,0.002684164047241211,3.5444881171207956e-05,0.4,0.2,9,50,0.4,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 50, 'subsample': 0.4}",-0.7772515739430635,-0.8559762601274437,-0.7254064652328873,-0.9076916487823244,-0.8041814293975326,-0.8141014754966504,0.06298530864943748,540
165,0.01604747772216797,0.00026864308932871456,0.002644634246826172,3.5341515479182396e-05,0.4,0.2,9,50,0.6,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 50, 'subsample': 0.6}",-0.7991755172406991,-0.8357405778641468,-0.7101785829496273,-0.8771914243150778,-0.7525005089454394,-0.794957322262998,0.05904833661206198,464
166,0.016275596618652344,0.00015712680848960594,0.0027015209197998047,9.648184536351155e-05,0.4,0.2,9,50,0.8,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 50, 'subsample': 0.8}",-0.7685173505003147,-0.8318257420614414,-0.6905952026185237,-0.8802725743816109,-0.7365481559147644,-0.781551805095331,0.06744121589477514,412
167,0.016380167007446288,0.00020744677672500573,0.0027132034301757812,5.5177291653223406e-05,0.4,0.2,9,50,1.0,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 50, 'subsample': 1.0}",-0.756066682419939,-0.8220561474508128,-0.6835594867155008,-0.8808166516956445,-0.743691394795655,-0.7772380726155104,0.06795066841170902,387
168,0.026222848892211915,0.0003369326298610277,0.0030065059661865236,2.548889753973217e-05,0.4,0.2,9,100,0.4,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 100, 'subsample': 0.4}",-0.7657112632918641,-0.8395488059408128,-0.6734334977702251,-0.8569504923695759,-0.7677158280607707,-0.7806719774866496,0.06507944233107643,405
169,0.02776331901550293,0.00031058327729357977,0.0029787540435791014,3.3507914054528935e-05,0.4,0.2,9,100,0.6,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 100, 'subsample': 0.6}",-0.7739644173605205,-0.8227430430464824,-0.6621554150221721,-0.8520921792532004,-0.7429792272223572,-0.7707868563809466,0.066172731612154,352
170,0.032710695266723634,0.003745377803456959,0.003497886657714844,0.00044857040900477354,0.4,0.2,9,100,0.8,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 100, 'subsample': 0.8}",-0.764701319437403,-0.817534422638523,-0.6625285687047756,-0.8755456570523252,-0.727132062501947,-0.7694884060669948,0.07323106313868304,347
171,0.0352994441986084,0.000527182902790354,0.003804779052734375,4.136946410233265e-05,0.4,0.2,9,100,1.0,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 100, 'subsample': 1.0}",-0.7571128485761127,-0.8130243459120216,-0.6558885314066177,-0.8757970334566185,-0.7321791504026586,-0.7668003819508058,0.0743112931548091,328
172,0.060731697082519534,0.00021594487694418036,0.004492044448852539,2.2639975188848552e-05,0.4,0.2,9,200,0.4,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 200, 'subsample': 0.4}",-0.7545630425999171,-0.8179178316279273,-0.6716968621546916,-0.8638757775199735,-0.7286276320761434,-0.7673362291957305,0.06735990084619511,333
173,0.0584475040435791,0.006352360650917197,0.004208183288574219,0.0004120093136666019,0.4,0.2,9,200,0.6,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 200, 'subsample': 0.6}",-0.7774137697829127,-0.8059168765073054,-0.650163767720993,-0.8688451173517858,-0.7209039313434126,-0.7646486925412819,0.07448933788334429,317
174,0.05319876670837402,0.0010481503058572246,0.0035770893096923827,3.4132548698515895e-05,0.4,0.2,9,200,0.8,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 200, 'subsample': 0.8}",-0.7676090028004999,-0.8103761321105496,-0.6403222642340778,-0.9004547625944279,-0.7105920754894643,-0.7658708474458038,0.08822104186568173,323
175,0.05197129249572754,0.001114041537978044,0.0035854339599609374,2.2280391617926977e-05,0.4,0.2,9,200,1.0,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 200, 'subsample': 1.0}",-0.7667138205802254,-0.8061857171124212,-0.6347797761077554,-0.894194605168261,-0.7204203005797899,-0.7644588439096905,0.08641022918729083,313
176,0.011235523223876952,0.00016326185683006596,0.002561473846435547,5.664347779400532e-05,0.4,0.2,12,25,0.4,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 25, 'subsample': 0.4}",-0.8032757011468112,-0.9074303655896669,-0.7774900523076381,-0.9276155190470767,-0.8593380849832218,-0.8550299446148829,0.05783418785353695,651
177,0.011763477325439453,0.00012685558737075868,0.0026982784271240234,0.00013481819956595947,0.4,0.2,12,25,0.6,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 25, 'subsample': 0.6}",-0.8069437664324527,-0.8790288774526942,-0.761734637221614,-0.8909484651505228,-0.7982291852480531,-0.8273769863010674,0.04956869890513635,583
178,0.01205587387084961,0.00020290947911586548,0.0026235580444335938,4.626893238197967e-05,0.4,0.2,12,25,0.8,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 25, 'subsample': 0.8}",-0.7888655165961894,-0.8694557745097793,-0.7305295044134,-0.8888207620401922,-0.7846145911011727,-0.8124572297321467,0.05852205875370074,529
179,0.012245893478393555,0.0001963272407516,0.002618265151977539,2.9278500452303682e-05,0.4,0.2,12,25,1.0,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 25, 'subsample': 1.0}",-0.7974831242863013,-0.868034459107658,-0.7275079767798595,-0.8854755868793156,-0.7896114627450194,-0.8136225219596307,0.05722979618334776,537
180,0.01839442253112793,0.0002640712127713139,0.0029822349548339843,0.0004354348266411778,0.4,0.2,12,50,0.4,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 50, 'subsample': 0.4}",-0.7759953699710747,-0.8660408483488892,-0.7261511231957997,-0.9141450207190219,-0.806588477772031,-0.8177841680013633,0.0661549441168284,554
181,0.019584846496582032,0.0016586802679850147,0.0027611255645751953,4.853466817605152e-05,0.4,0.2,12,50,0.6,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 50, 'subsample': 0.6}",-0.7820601631205233,-0.8437707896489771,-0.6994694173874451,-0.8834102769289571,-0.7471025717695868,-0.7911626437710979,0.06589239060673306,448
182,0.0190093994140625,0.00032142798096050846,0.0027275562286376955,3.010629132534218e-05,0.4,0.2,12,50,0.8,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 50, 'subsample': 0.8}",-0.7672964707974699,-0.8289256644345407,-0.6878775669133003,-0.8911314624557393,-0.7419061860776075,-0.7834274701357314,0.0704048944625626,420
183,0.02350759506225586,0.002220115971611517,0.0034060955047607424,0.00029359694430888117,0.4,0.2,12,50,1.0,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 50, 'subsample': 1.0}",-0.7723231741166631,-0.830524695768598,-0.6799638694605872,-0.8722293816554058,-0.7439685677764639,-0.7798019377555436,0.06696750369665166,400
184,0.03744955062866211,0.0004054467424667243,0.003945302963256836,3.6467101756402974e-05,0.4,0.2,12,100,0.4,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 100, 'subsample': 0.4}",-0.7562056295940548,-0.851238632149373,-0.6799237147315033,-0.8677392146336668,-0.761258356629499,-0.7832731095476194,0.06877823841430754,418
185,0.0497889518737793,0.017488767826245588,0.004775333404541016,0.001585672707137326,0.4,0.2,12,100,0.6,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 100, 'subsample': 0.6}",-0.775530638613642,-0.8308489656503425,-0.6628518380020947,-0.8669515546357163,-0.7371344739305531,-0.7746634941664697,0.07153309592715935,370
186,0.04576196670532227,0.018273541134259517,0.003517293930053711,0.00042844216955729205,0.4,0.2,12,100,0.8,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 100, 'subsample': 0.8}",-0.7725719554549201,-0.8175567347835986,-0.667507954495676,-0.8887111784455185,-0.7339004290412166,-0.776049650444186,0.07481364705539736,378
187,0.0349973201751709,0.0005524017935600357,0.0031707286834716797,5.1282057338912516e-05,0.4,0.2,12,100,1.0,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 100, 'subsample': 1.0}",-0.7726697650626511,-0.8232307596343291,-0.657406933096474,-0.8779244362540152,-0.7285528222372093,-0.7719569432569358,0.07597926622727069,360
188,0.05461320877075195,0.0005323838205110822,0.0038497447967529297,6.229654378214071e-05,0.4,0.2,12,200,0.4,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 200, 'subsample': 0.4}",-0.7432924852276307,-0.8308208202026351,-0.6677106784437263,-0.8759238475593696,-0.7209515596293224,-0.7677398782125369,0.07546607059067803,336
189,0.060334968566894534,0.0008994073026421,0.0038428306579589844,8.767750455597414e-05,0.4,0.2,12,200,0.6,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 200, 'subsample': 0.6}",-0.7744403937970685,-0.811612737754185,-0.6538612983071105,-0.8884909078490486,-0.7238233240469919,-0.770445732350881,0.07926023256299382,349
190,0.06322679519653321,0.0006712651041001675,0.003965139389038086,6.0332997977108604e-05,0.4,0.2,12,200,0.8,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 200, 'subsample': 0.8}",-0.7692840359661913,-0.804184317803186,-0.6464242212600336,-0.9131566704524842,-0.7252069687797403,-0.7716512428523271,0.08823453768849197,358
191,0.06264839172363282,0.0012323309588650896,0.0038257122039794924,4.9523022629685594e-05,0.4,0.2,12,200,1.0,"{'colsample_bytree': 0.4, 'learning_rate': 0.2, 'max_depth': 12, 'n_estimators': 200, 'subsample': 1.0}",-0.7739515610325179,-0.8141073092049346,-0.6390856372744813,-0.896346989056295,-0.7229461642956861,-0.769287532172783,0.08634202565816727,346
192,0.007576751708984375,0.0010366644172970438,0.0025591373443603514,0.0002578478315765005,0.4,0.5,3,25,0.4,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 25, 'subsample': 0.4}",-0.8775810583247754,-1.0250877515517496,-0.8420288531141218,-0.9997816963344537,-0.930176020060588,-0.9349310758771378,0.06967967738986713,778
193,0.009079551696777344,0.00032889421193459,0.003134012222290039,4.521085190672725e-05,0.4,0.5,3,25,0.6,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 25, 'subsample': 0.6}",-0.8342087893778016,-1.0178783241565337,-0.8323279716083701,-0.9347726307928189,-0.8490739910346577,-0.8936523413940364,0.07266968628008154,726
194,0.008895206451416015,7.19596723319641e-05,0.0030951499938964844,5.322814253377138e-05,0.4,0.5,3,25,0.8,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 25, 'subsample': 0.8}",-0.8534191699311844,-0.9628046698313574,-0.8221057083678387,-0.972682255276957,-0.8560294032035747,-0.8934082413221824,0.06193639988544299,725
195,0.008664512634277343,0.00015387133908427908,0.003088235855102539,2.9253094962723997e-05,0.4,0.5,3,25,1.0,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 25, 'subsample': 1.0}",-0.8329759247116534,-0.9551178714212836,-0.8115383655940848,-0.9423437034068184,-0.8764697948666529,-0.8836891320000986,0.0572225565267891,710
196,0.010068225860595702,0.0015882149981047513,0.002451801300048828,5.057320602860043e-05,0.4,0.5,3,50,0.4,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.4}",-0.8215262295880821,-0.9611406711096292,-0.8245172947107527,-0.9650956639730002,-0.8686369561856087,-0.8881833631134146,0.06343007891059846,717
197,0.009346389770507812,0.00012797687504041382,0.002488374710083008,3.1856862101803466e-05,0.4,0.5,3,50,0.6,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.6}",-0.8326584390074442,-0.956784907369146,-0.7906823537104155,-0.9078149933983555,-0.8342666626874001,-0.8644414712345524,0.059614864334969035,667
198,0.009278535842895508,0.00012709879555832773,0.002492856979370117,3.911122899959685e-05,0.4,0.5,3,50,0.8,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",-0.8347906538968862,-0.924753410908745,-0.770095307300074,-0.949045938622601,-0.8211268566013536,-0.8599624334659319,0.06686054521372199,662
199,0.009454441070556641,0.0006206223543262232,0.0024860858917236327,8.978308085847386e-05,0.4,0.5,3,50,1.0,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",-0.8118672903426971,-0.9039201516474564,-0.7959938328198886,-0.9287957263970452,-0.7890880539591166,-0.8459330110332408,0.05850552463763708,629
200,0.01614375114440918,0.0015546641105046793,0.0025331974029541016,3.917355833893466e-05,0.4,0.5,3,100,0.4,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.4}",-0.852258718328515,-0.9284129997745193,-0.777471276614139,-0.920828668171374,-0.8451897166715171,-0.8648322759120128,0.055414750879327394,669
201,0.013858699798583984,0.0002608894841540764,0.0024919509887695312,6.102118481229359e-05,0.4,0.5,3,100,0.6,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.6}",-0.7980861059404458,-0.8996306150214792,-0.7627827102813017,-0.8968157809938412,-0.7960168392909558,-0.8306664103056048,0.056572195480744616,589
202,0.01655116081237793,0.002556286098915726,0.0029169559478759766,0.0003549320531025959,0.4,0.5,3,100,0.8,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-0.8031518508759456,-0.8878773866240808,-0.7493733620119741,-0.9204054567131206,-0.7959503696712548,-0.8313516851792752,0.06307877362787855,593
203,0.017216300964355467,0.00028499091772718704,0.003191852569580078,7.217440368181072e-05,0.4,0.5,3,100,1.0,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-0.8094846814964894,-0.8597814836981121,-0.7619642877653099,-0.9017119710894054,-0.7726079672653733,-0.821110078262938,0.05287338059993461,569
204,0.03000302314758301,0.0002207597125371068,0.0034926414489746095,5.178952061190055e-05,0.4,0.5,3,200,0.4,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.4}",-0.7851038777820258,-0.8903458322702504,-0.7738236621353778,-0.8996664353594712,-0.8210971350464491,-0.8340073885187149,0.05227894338040425,598
205,0.02993907928466797,0.0049585392049843885,0.003193092346191406,0.0003619554436371042,0.4,0.5,3,200,0.6,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.6}",-0.7664664082943391,-0.8778990930118112,-0.7497230545419438,-0.9126432629739658,-0.761664966456528,-0.8136793570557176,0.067739201578184,538
206,0.022114276885986328,0.00022317232194583262,0.002614259719848633,2.2653027349734746e-05,0.4,0.5,3,200,0.8,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-0.7813788179731159,-0.871350326732618,-0.7132967426686319,-0.9263029956582223,-0.7769176947712704,-0.8138493155607716,0.07547356384351163,539
207,0.021379613876342775,0.0001021818306041317,0.002640056610107422,4.443610657147106e-05,0.4,0.5,3,200,1.0,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-0.7753294722887731,-0.8360989162440345,-0.7657222905060762,-0.9146047134152752,-0.7732108323143667,-0.8129932449537052,0.05673536080760476,532
208,0.00893244743347168,0.0006164642658764663,0.0024485111236572264,4.176543691672411e-05,0.4,0.5,6,25,0.4,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 6, 'n_estimators': 25, 'subsample': 0.4}",-0.887881624008437,-0.8875431610248794,-0.7889480779498296,-0.930108705923141,-0.8779602942076785,-0.8744883726227931,0.04641685989287322,692
209,0.008987808227539062,0.0004105712365280395,0.0024557113647460938,5.658672986250353e-05,0.4,0.5,6,25,0.6,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 6, 'n_estimators': 25, 'subsample': 0.6}",-0.8122576276422108,-0.8599133293557724,-0.7428794967132374,-0.9304775667099133,-0.8086368686032397,-0.8308329778048748,0.0622064894972726,591
210,0.008792352676391602,0.00013244390485524956,0.0024768352508544923,4.547401753866206e-05,0.4,0.5,6,25,0.8,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 6, 'n_estimators': 25, 'subsample': 0.8}",-0.7817638402917686,-0.84355306342029,-0.7218643192448437,-0.8898676702835181,-0.7574215646436844,-0.7988940915768211,0.06036160636305896,483
211,0.008671188354492187,0.0001507582795936945,0.0024605274200439455,3.834950801615826e-05,0.4,0.5,6,25,1.0,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 6, 'n_estimators': 25, 'subsample': 1.0}",-0.7561829171147622,-0.8441425098385965,-0.7212829038098596,-0.9067251143801813,-0.768836020161919,-0.7994338930610637,0.06696972518012861,484
212,0.013529109954833984,0.0021397024989966594,0.0026484012603759767,0.00010132642632708714,0.4,0.5,6,50,0.4,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 6, 'n_estimators': 50, 'subsample': 0.4}",-0.8711749267098641,-0.8698353585800481,-0.7243650274537858,-0.9174222264267632,-0.8432775893579886,-0.84521502570569,0.06496527199058079,628
213,0.012567281723022461,0.00015997563314794474,0.0025453090667724608,4.791475590321708e-05,0.4,0.5,6,50,0.6,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 6, 'n_estimators': 50, 'subsample': 0.6}",-0.7937968579289809,-0.8206570940004524,-0.7008269905566906,-0.9189435659518496,-0.780278454166842,-0.8029005925209631,0.07042006017132832,499
214,0.012604379653930664,0.00022944552825143443,0.0025552749633789063,5.455871495112449e-05,0.4,0.5,6,50,0.8,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 6, 'n_estimators': 50, 'subsample': 0.8}",-0.7640790876303017,-0.8262083459080231,-0.6897617810467407,-0.8916097696816561,-0.7188699991690056,-0.7781057966871454,0.07308529332380494,391
215,0.013684701919555665,0.0011526054525496916,0.002585315704345703,6.36392023416407e-05,0.4,0.5,6,50,1.0,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 6, 'n_estimators': 50, 'subsample': 1.0}",-0.727955468415734,-0.817803825789728,-0.695312955027543,-0.8857809883593674,-0.7535275112788801,-0.7760761497742504,0.06800453698502268,379
216,0.020247459411621094,0.00023399609634912785,0.0030534744262695314,0.0006182226286867633,0.4,0.5,6,100,0.4,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.4}",-0.8343391042100622,-0.8359638631037947,-0.7074221553078219,-0.863577667999537,-0.8050772082913357,-0.8092759997825103,0.05418654428474718,523
217,0.02067456245422363,0.0003928659176099539,0.002746438980102539,2.2535588444125113e-05,0.4,0.5,6,100,0.6,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.6}",-0.7847669698045004,-0.8050994390717767,-0.6845805539072229,-0.9174368886297816,-0.7873702368475599,-0.7958508176521684,0.07408718267244327,471
218,0.02307729721069336,0.004699732976132,0.0027748584747314454,9.75438678331741e-05,0.4,0.5,6,100,0.8,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",-0.7449944197683066,-0.813688494142576,-0.682962455831782,-0.8959174522581842,-0.7155486194404088,-0.7706222882882515,0.07606276233804965,351
219,0.019578313827514647,0.0002207330967660245,0.002704954147338867,2.4551140882920096e-05,0.4,0.5,6,100,1.0,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",-0.7322664128442651,-0.8151736460119481,-0.673202983033556,-0.8831852433229831,-0.731738418410387,-0.7671133407246279,0.07357625746151449,330
220,0.035884523391723634,0.00042074511265027836,0.0031331062316894533,1.6677307179193506e-05,0.4,0.5,6,200,0.4,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.4}",-0.7813657276366143,-0.8267620773065342,-0.7138683936010263,-0.8743362536006283,-0.8296911152369654,-0.8052047134763537,0.05432144000425333,511
221,0.03685126304626465,0.0004994816905000217,0.0031133651733398437,0.00010854688643355292,0.4,0.5,6,200,0.6,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.6}",-0.7694874139162765,-0.8067713086876303,-0.6855286577337422,-0.9608982374107237,-0.7896040689453797,-0.8024579373387505,0.08949487989339107,496
222,0.0363614559173584,0.000263408575231852,0.0030811786651611327,4.30804889811892e-05,0.4,0.5,6,200,0.8,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",-0.7408051321874098,-0.8157723844154975,-0.6754764928756813,-0.9151100175472768,-0.7338655162668482,-0.7762059086585428,0.08252538576292429,382
223,0.03379764556884766,0.00017216836712781529,0.003028392791748047,3.892434310705804e-05,0.4,0.5,6,200,1.0,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",-0.7355910459583166,-0.8035272968774986,-0.6355917355340293,-0.8967677846366632,-0.7109507766645364,-0.7564857279342088,0.08833724193314697,264
224,0.011050033569335937,0.001259576021034114,0.002747917175292969,0.00041649209401237945,0.4,0.5,9,25,0.4,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 25, 'subsample': 0.4}",-0.8415733066290885,-0.8678618365680124,-0.7393284774216149,-0.9281789208920967,-0.8446207453267236,-0.8443126573675073,0.061020309730717676,625
225,0.013311290740966797,0.0001980082361407648,0.0031963348388671874,6.193720061290831e-05,0.4,0.5,9,25,0.6,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 25, 'subsample': 0.6}",-0.8340085461432835,-0.8411051850256387,-0.7287567914799806,-0.8763112492094975,-0.7871419976751219,-0.8134647539067045,0.0509981356479996,535
226,0.013760137557983398,0.00019716449039934502,0.003236246109008789,2.894696121686034e-05,0.4,0.5,9,25,0.8,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 25, 'subsample': 0.8}",-0.8065449689869237,-0.8155730279064001,-0.7115443768679386,-0.8760610934679374,-0.7786863689748166,-0.7976819672408032,0.053520925830084456,480
227,0.013956594467163085,8.68191230244114e-05,0.003296375274658203,4.1134495019945244e-05,0.4,0.5,9,25,1.0,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 25, 'subsample': 1.0}",-0.7784836634368133,-0.812077983172642,-0.6916910261298587,-0.8791007537663073,-0.784228620076595,-0.7891164093164433,0.06042030648328795,441
228,0.015619993209838867,0.00025935159445813604,0.0027879714965820313,0.00020143644724155877,0.4,0.5,9,50,0.4,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 50, 'subsample': 0.4}",-0.8135771197953133,-0.8392869255595694,-0.7075642543199867,-0.9136416781624689,-0.8199567105926424,-0.8188053376859962,0.06605553037727944,556
229,0.01631159782409668,0.00025218399468826763,0.0027036190032958983,7.059596270056579e-05,0.4,0.5,9,50,0.6,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 50, 'subsample': 0.6}",-0.8247426732232833,-0.8308933706665663,-0.680688727128784,-0.9145036539737185,-0.7701725384257277,-0.8042001926836161,0.07708999443238537,506
230,0.01670041084289551,0.0002945243139203816,0.002762603759765625,6.909490535579255e-05,0.4,0.5,9,50,0.8,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 50, 'subsample': 0.8}",-0.7916254050699009,-0.8087671595056576,-0.6730952872942849,-0.9011688515312826,-0.7517573750902099,-0.7852828156982672,0.0744732339064855,432
231,0.016553401947021484,0.0002867568396529313,0.002678060531616211,2.2787927558200194e-05,0.4,0.5,9,50,1.0,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 50, 'subsample': 1.0}",-0.7555085613750262,-0.8008923274942285,-0.6644166779701152,-0.8826565929882472,-0.7743755422048296,-0.7755699404064893,0.07052334041286619,375
232,0.026525354385375975,0.00012008248010424883,0.0030029773712158202,6.706924397903448e-05,0.4,0.5,9,100,0.4,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 100, 'subsample': 0.4}",-0.803773510127982,-0.8168367916357866,-0.7032111046482695,-0.8862532796121741,-0.8023858425654318,-0.8024921057179288,0.05844668464290745,497
233,0.027965784072875977,0.00038348467465093133,0.0029726505279541017,2.273038269930082e-05,0.4,0.5,9,100,0.6,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 100, 'subsample': 0.6}",-0.7886642383723278,-0.8153225821449515,-0.6735632742906461,-0.9140083714661859,-0.786329997938809,-0.7955776928425842,0.07672876949505017,468
234,0.028797340393066407,0.0001910561240222313,0.002969503402709961,2.4766171017653553e-05,0.4,0.5,9,100,0.8,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 100, 'subsample': 0.8}",-0.7923003173824651,-0.7889773121667589,-0.6635809466624656,-0.9220121087785056,-0.7716802153636045,-0.78771018007076,0.08212759511145189,435
235,0.028010463714599608,0.0005603261606857836,0.0029410362243652345,5.866639779496595e-05,0.4,0.5,9,100,1.0,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 100, 'subsample': 1.0}",-0.7530303338037165,-0.7914318889650247,-0.6492637049769773,-0.8837359285785275,-0.7643468119710203,-0.7683617336590534,0.07520498490499193,341
236,0.04875493049621582,0.0004764864824192055,0.003622007369995117,5.837262014880487e-05,0.4,0.5,9,200,0.4,"{'colsample_bytree': 0.4, 'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 200, 'subsample': 0.4}",-0.7577815694455826,-0.8019305015456001,-0.701335786642824,-0.9370391050820851,-0.7877280362663063,-0.7971629997964798,0.0779882353652037,477
