Temperature,MgCl2_concentration,pH_f,Incubation_time,DNase_I_concentration,Rectangles,Rods,Spheres,Diffusion_Coefficient
37,10.0,6.3,60,0.0,1.0,0.0,0.0,1.34
37,10.0,6.3,60,0.0,1.0,0.0,0.0,0.995
37,10.0,6.3,60,0.0,1.0,0.0,0.0,0.933
37,10.0,6.19,60,0.0,1.0,0.0,0.0,1.09
37,10.0,6.19,60,0.0,1.0,0.0,0.0,1.23
37,10.0,6.19,60,0.0,1.0,0.0,0.0,1.56
37,10.0,7.28,60,0.0,1.0,0.0,0.0,0.584
37,10.0,7.28,60,0.0,1.0,0.0,0.0,0.759
37,10.0,7.28,60,0.0,1.0,0.0,0.0,0.592
37,10.0,8.68,60,0.0,1.0,0.0,0.0,0.15
37,10.0,8.68,60,0.0,1.0,0.0,0.0,0.294
37,10.0,8.68,60,0.0,1.0,0.0,0.0,0.135
37,10.0,9.26,60,0.0,1.0,0.0,0.0,0.425
37,10.0,9.26,60,0.0,1.0,0.0,0.0,0.405
37,10.0,9.26,60,0.0,1.0,0.0,0.0,0.311
30,10.0,7.2,120,0.0,1.0,0.0,0.0,2.5
30,10.0,7.2,120,0.0,1.0,0.0,0.0,2.11
30,10.0,7.2,120,0.0,1.0,0.0,0.0,2.47
30,10.0,7.27,120,0.0,1.0,0.0,0.0,2.29
30,10.0,7.27,120,0.0,1.0,0.0,0.0,2.28
30,10.0,7.27,120,0.0,1.0,0.0,0.0,1.9
30,10.0,7.21,120,0.0,1.0,0.0,0.0,4.18
30,10.0,7.21,120,0.0,1.0,0.0,0.0,3.34
30,10.0,7.21,120,0.0,1.0,0.0,0.0,3.77
40,10.0,7.29,120,0.0,1.0,0.0,0.0,3.0
40,10.0,7.29,120,0.0,1.0,0.0,0.0,3.17
40,10.0,7.29,120,0.0,1.0,0.0,0.0,4.18
40,10.0,7.23,120,0.0,1.0,0.0,0.0,1.73
40,10.0,7.23,120,0.0,1.0,0.0,0.0,2.21
40,10.0,7.23,120,0.0,1.0,0.0,0.0,2.92
40,10.0,7.21,120,0.0,1.0,0.0,0.0,3.3
40,10.0,7.21,120,0.0,1.0,0.0,0.0,3.28
40,10.0,7.21,120,0.0,1.0,0.0,0.0,3.33
4,10.0,7.28,120,0.0,1.0,0.0,0.0,1.42
4,10.0,7.28,120,0.0,1.0,0.0,0.0,1.88
4,10.0,7.28,120,0.0,1.0,0.0,0.0,1.96
37,10.0,7.24,120,0.0,1.0,0.0,0.0,3.33
37,10.0,7.24,120,0.0,1.0,0.0,0.0,2.92
37,10.0,7.24,120,0.0,1.0,0.0,0.0,3.74
37,10.0,2.82,120,0.0,1.0,0.0,0.0,2.72
37,10.0,2.82,120,0.0,1.0,0.0,0.0,2.84
37,10.0,2.82,120,0.0,1.0,0.0,0.0,2.69
37,10.0,3.78,120,0.0,1.0,0.0,0.0,2.17
37,10.0,3.78,120,0.0,1.0,0.0,0.0,1.72
37,10.0,3.78,120,0.0,1.0,0.0,0.0,2.17
37,10.0,3.13,120,0.0,1.0,0.0,0.0,1.82
37,10.0,3.13,120,0.0,1.0,0.0,0.0,1.57
37,10.0,3.13,120,0.0,1.0,0.0,0.0,1.78
37,10.0,5.87,120,0.0,1.0,0.0,0.0,3.41
37,10.0,5.87,120,0.0,1.0,0.0,0.0,3.96
37,10.0,5.87,120,0.0,1.0,0.0,0.0,3.09
37,10.0,6.3,120,0.0,1.0,0.0,0.0,2.9
37,10.0,6.3,120,0.0,1.0,0.0,0.0,2.31
37,10.0,6.3,120,0.0,1.0,0.0,0.0,2.68
37,10.0,6.19,120,0.0,1.0,0.0,0.0,2.75
37,10.0,6.19,120,0.0,1.0,0.0,0.0,2.49
37,10.0,6.19,120,0.0,1.0,0.0,0.0,3.14
37,10.0,7.28,120,0.0,1.0,0.0,0.0,1.48
37,10.0,7.28,120,0.0,1.0,0.0,0.0,1.33
37,10.0,7.28,120,0.0,1.0,0.0,0.0,1.34
37,10.0,8.68,120,0.0,1.0,0.0,0.0,0.152
37,10.0,8.68,120,0.0,1.0,0.0,0.0,0.267
37,10.0,8.68,120,0.0,1.0,0.0,0.0,0.339
37,10.0,9.26,120,0.0,1.0,0.0,0.0,0.246
37,10.0,9.26,120,0.0,1.0,0.0,0.0,0.249
37,10.0,9.26,120,0.0,1.0,0.0,0.0,0.201
50,10.0,7.19,60,0.0,1.0,0.0,0.0,3.01
50,10.0,7.19,60,0.0,1.0,0.0,0.0,2.27
50,10.0,7.19,60,0.0,1.0,0.0,0.0,2.97
50,10.0,7.27,60,0.0,1.0,0.0,0.0,2.79
50,10.0,7.27,60,0.0,1.0,0.0,0.0,2.84
50,10.0,7.27,60,0.0,1.0,0.0,0.0,2.99
50,10.0,7.27,60,0.0,1.0,0.0,0.0,4.07
50,10.0,7.27,60,0.0,1.0,0.0,0.0,5.03
50,10.0,7.27,180,0.0,1.0,0.0,0.0,5.32
40,10.0,7.29,180,0.0,1.0,0.0,0.0,4.01
40,10.0,7.29,180,0.0,1.0,0.0,0.0,3.03
40,10.0,7.29,180,0.0,1.0,0.0,0.0,3.2
40,10.0,7.23,180,0.0,1.0,0.0,0.0,4.0
40,10.0,7.23,180,0.0,1.0,0.0,0.0,2.94
40,10.0,7.23,180,0.0,1.0,0.0,0.0,2.92
40,10.0,7.21,180,0.0,1.0,0.0,0.0,4.72
40,10.0,7.21,180,0.0,1.0,0.0,0.0,3.79
40,10.0,7.21,180,0.0,1.0,0.0,0.0,3.69
37,10.0,7.4,60,0.0,0.0,1.0,0.0,3.06
37,10.0,7.4,60,0.0,0.0,1.0,0.0,3.01
37,10.0,7.4,60,0.0,0.0,1.0,0.0,3.37
37,10.0,7.4,60,0.2,0.0,1.0,0.0,3.64
37,10.0,7.4,60,0.2,0.0,1.0,0.0,3.51
37,10.0,7.4,60,0.2,0.0,1.0,0.0,3.35
37,10.0,7.4,60,1.0,0.0,1.0,0.0,1.71
37,10.0,7.4,60,1.0,0.0,1.0,0.0,1.76
37,10.0,7.4,60,1.0,0.0,1.0,0.0,1.82
37,10.0,7.4,60,5.0,0.0,1.0,0.0,2.76
37,10.0,7.4,60,5.0,0.0,1.0,0.0,2.2
37,10.0,7.4,60,5.0,0.0,1.0,0.0,2.5
37,10.0,7.4,60,0.2,0.0,1.0,0.0,2.05
37,10.0,7.4,60,0.2,0.0,1.0,0.0,2.12
37,10.0,7.4,60,0.2,0.0,1.0,0.0,2.2
37,10.0,7.4,60,1.0,0.0,1.0,0.0,3.31
37,10.0,7.4,60,1.0,0.0,1.0,0.0,3.12
37,10.0,7.4,60,1.0,0.0,1.0,0.0,3.15
37,10.0,7.4,60,5.0,0.0,1.0,0.0,2.6
37,10.0,7.4,60,5.0,0.0,1.0,0.0,2.39
37,10.0,7.4,60,5.0,0.0,1.0,0.0,2.46
37,10.0,7.4,60,0.0,0.0,0.0,1.0,1.43
37,10.0,7.4,60,0.0,0.0,0.0,1.0,1.37
37,10.0,7.4,60,0.0,0.0,0.0,1.0,1.43
37,10.0,7.4,60,0.0,1.0,0.0,0.0,0.82
37,10.0,7.4,60,0.0,1.0,0.0,0.0,0.847
37,10.0,7.4,60,0.0,1.0,0.0,0.0,0.78
37,10.0,7.4,60,0.2,1.0,0.0,0.0,0.67
37,10.0,7.4,60,0.2,1.0,0.0,0.0,0.665
37,10.0,7.4,60,0.2,1.0,0.0,0.0,0.746
37,10.0,7.4,60,1.0,1.0,0.0,0.0,0.747
37,10.0,7.4,60,5.0,1.0,0.0,0.0,0.312
37,10.0,7.4,60,5.0,1.0,0.0,0.0,0.435
37,10.0,7.4,60,5.0,1.0,0.0,0.0,0.512
37,10.0,7.4,180,0.0,1.0,0.0,0.0,0.419
37,10.0,7.4,180,0.0,1.0,0.0,0.0,0.373
